marcaX,flask,marcaY,Beverage,marcaZ
marcaX,glass-cheers,marcaY,Beverage,marcaZ
marcaX,glass-martini,marcaY,Beverage,marcaZ
marcaX,glass-martini-alt,marcaY,Beverage,marcaZ
marcaX,glass-whiskey,marcaY,Beverage,marcaZ
marcaX,mug-hot,marcaY,Beverage,marcaZ
marcaX,wine-bottle,marcaY,Beverage,marcaZ
marcaX,wine-glass,marcaY,Beverage,marcaZ
marcaX,wine-glass-alt,marcaY,Beverage,marcaZ
marcaX,archway,marcaY,Buildings,marcaZ
marcaX,building,marcaY,Buildings,marcaZ
marcaX,campground,marcaY,Buildings,marcaZ
marcaX,church,marcaY,Buildings,marcaZ
marcaX,city,marcaY,Buildings,marcaZ
marcaX,clinic-medical,marcaY,Buildings,marcaZ
marcaX,dungeon,marcaY,Buildings,marcaZ
marcaX,gopuram,marcaY,Buildings,marcaZ
marcaX,home,marcaY,Buildings,marcaZ
marcaX,hospital,marcaY,Buildings,marcaZ
marcaX,hospital-alt,marcaY,Buildings,marcaZ
marcaX,hospital-user,marcaY,Buildings,marcaZ
marcaX,hotel,marcaY,Buildings,marcaZ
marcaX,house-damage,marcaY,Buildings,marcaZ
marcaX,igloo,marcaY,Buildings,marcaZ
marcaX,industry,marcaY,Buildings,marcaZ
marcaX,kaaba,marcaY,Buildings,marcaZ
marcaX,landmark,marcaY,Buildings,marcaZ
marcaX,monument,marcaY,Buildings,marcaZ
marcaX,mosque,marcaY,Buildings,marcaZ
marcaX,place-of-worship,marcaY,Buildings,marcaZ
marcaX,school,marcaY,Buildings,marcaZ
marcaX,store,marcaY,Buildings,marcaZ
marcaX,store-alt,marcaY,Buildings,marcaZ
marcaX,synagogue,marcaY,Buildings,marcaZ
marcaX,torii-gate,marcaY,Buildings,marcaZ
marcaX,university,marcaY,Buildings,marcaZ
marcaX,vihara,marcaY,Buildings,marcaZ
marcaX,warehouse,marcaY,Buildings,marcaZ
marcaX,address-book,marcaY,Business,marcaZ
marcaX,address-card,marcaY,Business,marcaZ
marcaX,archive,marcaY,Business,marcaZ
marcaX,balance-scale,marcaY,Business,marcaZ
marcaX,balance-scale-left,marcaY,Business,marcaZ
marcaX,balance-scale-right,marcaY,Business,marcaZ
marcaX,birthday-cake,marcaY,Business,marcaZ
marcaX,book,marcaY,Business,marcaZ
marcaX,briefcase,marcaY,Business,marcaZ
marcaX,building,marcaY,Business,marcaZ
marcaX,bullhorn,marcaY,Business,marcaZ
marcaX,bullseye,marcaY,Business,marcaZ
marcaX,business-time,marcaY,Business,marcaZ
marcaX,calculator,marcaY,Business,marcaZ
marcaX,calendar,marcaY,Business,marcaZ
marcaX,calendar-alt,marcaY,Business,marcaZ
marcaX,certificate,marcaY,Business,marcaZ
marcaX,chart-area,marcaY,Business,marcaZ
marcaX,chart-bar,marcaY,Business,marcaZ
marcaX,chart-line,marcaY,Business,marcaZ
marcaX,chart-pie,marcaY,Business,marcaZ
marcaX,city,marcaY,Business,marcaZ
marcaX,clipboard,marcaY,Business,marcaZ
marcaX,coffee,marcaY,Business,marcaZ
marcaX,columns,marcaY,Business,marcaZ
marcaX,compass,marcaY,Business,marcaZ
marcaX,copy,marcaY,Business,marcaZ
marcaX,copyright,marcaY,Business,marcaZ
marcaX,cut,marcaY,Business,marcaZ
marcaX,edit,marcaY,Business,marcaZ
marcaX,envelope,marcaY,Business,marcaZ
marcaX,envelope-open,marcaY,Business,marcaZ
marcaX,envelope-square,marcaY,Business,marcaZ
marcaX,eraser,marcaY,Business,marcaZ
marcaX,fax,marcaY,Business,marcaZ
marcaX,file,marcaY,Business,marcaZ
marcaX,file-alt,marcaY,Business,marcaZ
marcaX,folder,marcaY,Business,marcaZ
marcaX,folder-minus,marcaY,Business,marcaZ
marcaX,folder-open,marcaY,Business,marcaZ
marcaX,folder-plus,marcaY,Business,marcaZ
marcaX,glasses,marcaY,Business,marcaZ
marcaX,globe,marcaY,Business,marcaZ
marcaX,highlighter,marcaY,Business,marcaZ
marcaX,industry,marcaY,Business,marcaZ
marcaX,landmark,marcaY,Business,marcaZ
marcaX,laptop-house,marcaY,Business,marcaZ
marcaX,marker,marcaY,Business,marcaZ
marcaX,paperclip,marcaY,Business,marcaZ
marcaX,paste,marcaY,Business,marcaZ
marcaX,pen,marcaY,Business,marcaZ
marcaX,pen-alt,marcaY,Business,marcaZ
marcaX,pen-fancy,marcaY,Business,marcaZ
